date,ticker,side,weight,price
2025-03-28,XRP/USDT:USDT,exit_stop,0.007406709055481939,2.2055
2025-03-29,ADA/USDT:USDT,exit_stop,0.004254867523346522,0.6726
2025-03-31,ADA/USDT:USDT,entry,0.004299107645519126,0.6613
2025-03-31,SUI/USDT:USDT,entry,0.009406183250056443,2.2657
2025-03-31,TON/USDT:USDT,entry,-0.010146173977493289,4.1071
2025-03-31,XRP/USDT:USDT,entry,0.007603192018961008,2.0889
2025-04-02,ADA/USDT:USDT,exit_stop,0.004299107645519126,0.6395
2025-04-03,SUI/USDT:USDT,exit_stop,0.009406183250056443,2.262
2025-04-06,XRP/USDT:USDT,exit_stop,0.007603192018961008,1.9204
2025-04-07,TON/USDT:USDT,exit_stop,-0.010146173977493289,3.1034
2025-04-07,ADA/USDT:USDT,entry,0.014115142523307398,0.586
2025-04-07,SUI/USDT:USDT,entry,0.010825373069331196,2.0185
2025-04-07,TON/USDT:USDT,entry,-0.009817607735317523,3.1034
2025-04-07,XRP/USDT:USDT,entry,0.014213978485036577,1.8974
2025-04-08,ADA/USDT:USDT,exit_stop,0.014115142523307398,0.558
2025-04-08,XRP/USDT:USDT,exit_stop,0.014213978485036577,1.7956
2025-04-09,STRK/USDT:USDT,exit_stop,-0.011992673803014775,0.1378
2025-04-12,DYM/USDT:USDT,exit_stop,-0.009081764231602561,0.2686
2025-04-14,SUI/USDT:USDT,exit_stop,0.010825373069331196,2.1911
2025-04-14,ADA/USDT:USDT,entry,0.013977597630281686,0.6347
2025-04-14,DYM/USDT:USDT,entry,-0.009065421091075766,0.2605
2025-04-14,STRK/USDT:USDT,entry,-0.012179563564603008,0.1207
2025-04-14,SUI/USDT:USDT,entry,0.010347005633374146,2.1911
2025-04-14,XRP/USDT:USDT,entry,0.012830333654648673,2.1262
2025-04-19,DYM/USDT:USDT,exit_stop,-0.009065421091075766,0.2864
2025-04-19,STRK/USDT:USDT,exit_stop,-0.012179563564603008,0.1305
2025-04-21,DYM/USDT:USDT,entry,-0.013286331028964935,0.2811
2025-04-21,STRK/USDT:USDT,entry,-0.011781665978845774,0.1353
2025-04-22,DYM/USDT:USDT,exit_stop,-0.013286331028964935,0.2971
2025-04-22,TON/USDT:USDT,exit_stop,-0.013640010951039712,3.0856
2025-04-23,STRK/USDT:USDT,exit_stop,-0.011781665978845774,0.1508
2025-04-28,DYM/USDT:USDT,entry,-0.0111236817009208,0.3684
2025-04-28,STRK/USDT:USDT,entry,-0.011795239991513926,0.1514
2025-04-28,TON/USDT:USDT,entry,-0.01440087682845365,3.2722
2025-04-30,ADA/USDT:USDT,exit_stop,0.014271896304658194,0.6811
2025-05-03,SUI/USDT:USDT,exit_stop,0.00922053010350595,3.3338
2025-05-04,XRP/USDT:USDT,exit_stop,0.014983659840418816,2.1548
2025-05-05,ADA/USDT:USDT,entry,0.014383984070493405,0.6617
2025-05-05,SUI/USDT:USDT,entry,0.009344387672140204,3.4216
2025-05-05,XRP/USDT:USDT,entry,0.015519040491380164,2.1298
2025-05-08,DYM/USDT:USDT,exit_stop,-0.010220611378052778,0.3215
2025-05-08,STRK/USDT:USDT,exit_stop,-0.011854860998918975,0.1499
2025-05-08,TON/USDT:USDT,exit_stop,-0.01669355219562918,3.2125
2025-05-11,ADA/USDT:USDT,exit_stop,0.014383984070493405,0.8049
2025-05-11,XRP/USDT:USDT,exit_stop,0.015519040491380164,2.3661
2025-05-12,ADA/USDT:USDT,entry,0.01609441538859816,0.8166
2025-05-12,DYM/USDT:USDT,entry,-0.00879933591600453,0.4141
2025-05-12,STRK/USDT:USDT,entry,-0.010692502382199319,0.1799
2025-05-12,TON/USDT:USDT,entry,-0.02079835619299852,3.3512
2025-05-12,XRP/USDT:USDT,entry,0.02120538873253753,2.5431
2025-05-13,DYM/USDT:USDT,exit_stop,-0.00879933591600453,0.4991
2025-05-13,STRK/USDT:USDT,exit_stop,-0.010692502382199319,0.1947
2025-05-15,ADA/USDT:USDT,exit_stop,0.01609441538859816,0.762
2025-05-15,SUI/USDT:USDT,exit_stop,0.00964378890074111,3.8472
2025-05-15,XRP/USDT:USDT,exit_stop,0.02120538873253753,2.3841
2025-05-19,ADA/USDT:USDT,entry,0.01564142840736741,0.7424
2025-05-19,DYM/USDT:USDT,entry,-0.00719296126185765,0.3662
2025-05-19,STRK/USDT:USDT,entry,-0.009488510046894518,0.1512
2025-05-19,SUI/USDT:USDT,entry,0.009796275593019538,3.8361
2025-05-19,XRP/USDT:USDT,entry,0.019315949957598923,2.3796
2025-05-22,DYM/USDT:USDT,exit_stop,-0.00719296126185765,0.4134
2025-05-22,STRK/USDT:USDT,exit_stop,-0.009488510046894518,0.177
2025-05-22,TON/USDT:USDT,exit_stop,-0.01993772432259665,3.1732
2025-05-23,ADA/USDT:USDT,exit_stop,0.01564142840736741,0.7468
2025-05-23,SUI/USDT:USDT,exit_stop,0.009796275593019538,3.5805
2025-05-26,ADA/USDT:USDT,entry,0.015543774582853036,0.7598
2025-05-26,DYM/USDT:USDT,entry,-0.006818218013822244,0.346
2025-05-26,STRK/USDT:USDT,entry,-0.008656392417801315,0.1569
2025-05-26,SUI/USDT:USDT,entry,0.013425218393287667,3.4883
2025-05-26,TON/USDT:USDT,entry,-0.021208554435475827,2.9662
2025-05-28,TON/USDT:USDT,exit_stop,-0.021208554435475827,3.3235
2025-05-28,XRP/USDT:USDT,exit_stop,0.019140848873598793,2.2732
2025-05-29,ADA/USDT:USDT,exit_stop,0.015543774582853036,0.7217
2025-05-29,SUI/USDT:USDT,exit_stop,0.013425218393287667,3.5239
2025-06-02,STRK/USDT:USDT,exit_stop,-0.008656392417801315,0.1424
2025-06-02,ADA/USDT:USDT,entry,0.01524846269323248,0.6895
2025-06-02,STRK/USDT:USDT,entry,-0.00830283719088434,0.1424
2025-06-02,SUI/USDT:USDT,entry,0.012382075761729366,3.3292
2025-06-02,TON/USDT:USDT,entry,-0.016339825067180735,3.2152
2025-06-02,XRP/USDT:USDT,entry,0.018922239434081604,2.1956
2025-06-04,ADA/USDT:USDT,exit_stop,0.01524846269323248,0.6652
2025-06-04,SUI/USDT:USDT,exit_stop,0.012382075761729366,3.1622
2025-06-05,XRP/USDT:USDT,exit_stop,0.018922239434081604,2.0922
2025-06-07,TON/USDT:USDT,exit_stop,-0.016339825067180735,3.1796
