date,ticker,side,weight,price
2025-04-07,PGEL.NS,entry,0.009533901509007214,812.6417846679688
2025-04-07,PNB.NS,entry,-0.015167560312432642,92.2469711303711
2025-04-07,POLYMED.NS,entry,0.010826341290531389,1991.30322265625
2025-04-07,POONAWALLA.NS,entry,-0.010737370368603403,345.6000061035156
2025-04-07,POWERINDIA.NS,entry,0.008997081612511202,11517.509765625
2025-04-07,PPLPHARMA.NS,entry,0.01042976653983469,216.74957275390625
2025-04-07,PTCIL.NS,entry,0.010728961944437822,12800.5498046875
2025-04-07,PVRINOX.NS,entry,-0.010553176048538407,848.7000122070312
2025-04-07,RAILTEL.NS,entry,-0.010570109442434581,279.12432861328125
2025-04-07,RBLBANK.NS,entry,-0.01284521933604528,169.14492797851562
2025-04-07,RHIM.NS,entry,-0.008368024500958849,461.728515625
2025-04-07,RITES.NS,entry,-0.008719489707613761,206.72137451171875
2025-04-07,RRKABEL.NS,entry,-0.007935890745343753,879.3543090820312
2025-04-07,RVNL.NS,entry,0.012903351284052057,333.1570739746094
2025-04-07,SAMMAANCAP.NS,entry,-0.009628704331231397,102.66999816894531
2025-04-07,SARDAEN.NS,entry,0.009412100817467479,454.708740234375
2025-04-07,SAREGAMA.NS,entry,0.01394642038008942,484.9347229003906
2025-04-07,SCI.NS,entry,-0.008776374460697576,148.7281036376953
2025-04-07,SHRIRAMFIN.NS,entry,0.012543973683103324,607.5556640625
2025-04-07,SJVN.NS,entry,-0.012144435502833112,87.26171875
2025-04-07,SONACOMS.NS,entry,-0.012016711669558396,403.930419921875
2025-04-07,SONATSOFTW.NS,entry,-0.01146108221840075,294.6551208496094
2025-04-07,STARHEALTH.NS,entry,-0.015167560312432642,346.25
2025-04-07,SUMICHEM.NS,entry,0.014374307016586664,537.1071166992188
2025-04-07,SWANCORP.NS,entry,-0.008860670294429015,383.071533203125
2025-04-07,TARIL.NS,entry,0.0068583154955884195,470.7547607421875
2025-04-07,TATACHEM.NS,entry,-0.015167560312432642,791.3309326171875
2025-04-07,TATACOMM.NS,entry,-0.012785411712418149,1527.0540771484375
2025-04-07,TATAELXSI.NS,entry,-0.014706026118300805,4754.515625
2025-04-07,TATATECH.NS,entry,-0.012956275024285967,598.9530639648438
2025-04-07,TECHM.NS,entry,0.015167560312432642,1251.7818603515625
2025-04-07,THERMAX.NS,entry,-0.010682911761256898,3240.42578125
2025-04-07,TIINDIA.NS,entry,-0.012384878447283003,2575.45068359375
2025-04-07,TITAGARH.NS,entry,-0.009114874559338047,747.8086547851562
2025-04-07,TRENT.NS,entry,0.009344468664368364,4736.8466796875
2025-04-07,TRIDENT.NS,entry,-0.01190513936413955,25.04620933532715
2025-04-07,TTML.NS,entry,-0.010829367517991096,54.470001220703125
2025-04-07,UCOBANK.NS,entry,-0.009562628020208996,27.244020462036133
2025-04-07,UNIONBANK.NS,entry,-0.011611658583506042,114.06597900390625
2025-04-07,UPL.NS,entry,0.015167560312432642,608.8780517578125
2025-04-07,VEDL.NS,entry,0.01083328721674184,349.3117980957031
2025-04-07,VIJAYA.NS,entry,0.006700953058138177,890.0074462890625
2025-04-07,WELCORP.NS,entry,0.010042195566363077,788.4468994140625
2025-04-07,WELSPUNLIV.NS,entry,-0.00799080077919168,116.88836669921875
2025-04-07,WHIRLPOOL.NS,entry,-0.014960045574554822,1026.2923583984375
2025-04-07,WOCKPHARMA.NS,entry,0.008319482711016485,1213.050048828125
2025-04-07,YESBANK.NS,entry,-0.014844892974368069,16.850000381469727
2025-04-07,ZEEL.NS,entry,-0.009808048083662374,95.05498504638672
2025-04-07,ZFCVINDIA.NS,entry,-0.015167560312432642,12749.771484375
2025-04-08,360ONE.NS,exit_stop,0.00952642664054263,833.4290771484375
2025-04-08,ACC.NS,exit_stop,-0.015167560312432642,1965.6156005859375
2025-04-08,ADANIENSOL.NS,exit_stop,-0.01120514040549717,841.1500244140625
2025-04-08,ADANIENT.NS,exit_stop,-0.015167560312432642,2284.5673828125
2025-04-08,ASIANPAINT.NS,exit_stop,-0.015167560312432642,2368.615966796875
2025-04-08,ATGL.NS,exit_stop,-0.014429335472512775,584.7326049804688
2025-04-08,AWL.NS,exit_stop,-0.012841341157528293,275.45001220703125
2025-04-08,BSOFT.NS,exit_stop,-0.013385503099335793,350.87213134765625
2025-04-08,CONCOR.NS,exit_stop,-0.012152052273846897,529.0717163085938
2025-04-08,CREDITACC.NS,exit_stop,-0.008555984554058746,996.5499877929688
2025-04-08,CYIENT.NS,exit_stop,-0.013694948738835769,1125.78955078125
2025-04-08,ENGINERSIN.NS,exit_stop,-0.01081413432199196,160.40989685058594
2025-04-08,INDIAMART.NS,exit_stop,-0.01448863839202303,1945.0216064453125
2025-04-08,IOC.NS,exit_stop,-0.015167560312432642,122.84549713134766
2025-04-08,IRB.NS,exit_stop,-0.013026666575959531,22.74892234802246
2025-04-08,IRCTC.NS,exit_stop,-0.015167560312432642,703.9569091796875
2025-04-08,J&KBANK.NS,exit_stop,-0.013451660181768863,91.57325744628906
2025-04-08,JIOFIN.NS,exit_stop,-0.012866860240848446,224.45997619628906
2025-04-08,JKTYRE.NS,exit_stop,-0.011310095081956328,270.3054504394531
2025-04-08,MAHABANK.NS,exit_stop,-0.012971075270744377,43.17858123779297
2025-04-08,MSUMI.NS,exit_stop,-0.015167560312432642,34.1062126159668
2025-04-08,NCC.NS,exit_stop,-0.013893024184727246,202.99447631835938
2025-04-08,NIACL.NS,exit_stop,-0.010567694085298784,155.7555389404297
2025-04-08,PVRINOX.NS,exit_stop,-0.010553176048538407,883.7000122070312
2025-04-08,SCI.NS,exit_stop,-0.008776374460697576,160.04788208007812
2025-04-08,TTML.NS,exit_stop,-0.010829367517991096,56.27000045776367
2025-04-08,WHIRLPOOL.NS,exit_stop,-0.014960045574554822,1076.448974609375
2025-04-08,ZEEL.NS,exit_stop,-0.009808048083662374,105.7113265991211
2025-04-09,AFFLE.NS,exit_stop,0.012490549728010407,1401.699951171875
2025-04-09,AMBER.NS,exit_stop,0.009498418915316168,6159.39990234375
2025-04-09,ANANTRAJ.NS,exit_stop,0.008611443324957687,414.9006042480469
2025-04-09,BLUEJET.NS,exit_stop,0.009247711821925127,624.9505004882812
2025-04-09,CAPLIPOINT.NS,exit_stop,0.010985095548321678,1709.1280517578125
2025-04-09,CARTRADE.NS,exit_stop,0.0086780752914342,1385.949951171875
2025-04-09,CHOLAHLDNG.NS,exit_stop,0.010400337261908794,1646.76513671875
2025-04-09,COROMANDEL.NS,exit_stop,0.01498768436110999,1989.2730712890625
2025-04-09,GLENMARK.NS,exit_stop,0.01504901059552789,1372.9324951171875
2025-04-09,HINDCOPPER.NS,exit_stop,-0.009778848702502861,194.92071533203125
2025-04-09,IDFCFIRSTB.NS,exit_stop,-0.014249675778146141,59.05670166015625
2025-04-09,JUBLPHARMA.NS,exit_stop,0.012044794118474356,824.576171875
2025-04-09,LTFOODS.NS,exit_stop,0.010974932152627834,319.14019775390625
2025-04-09,MUTHOOTFIN.NS,exit_stop,0.015167560312432642,2096.351806640625
2025-04-09,PARADEEP.NS,exit_stop,0.00867997914472137,116.3271255493164
2025-04-09,PERSISTENT.NS,exit_stop,0.011453199343806468,4375.216796875
2025-04-09,PPLPHARMA.NS,exit_stop,0.01042976653983469,208.23507690429688
2025-04-09,SARDAEN.NS,exit_stop,0.009412100817467479,417.552001953125
2025-04-09,SONATSOFTW.NS,exit_stop,-0.01146108221840075,306.0068054199219
2025-04-09,STARHEALTH.NS,exit_stop,-0.015167560312432642,358.20001220703125
2025-04-09,VIJAYA.NS,exit_stop,0.006700953058138177,968.9983520507812
2025-04-09,WELCORP.NS,exit_stop,0.010042195566363077,747.0203247070312
2025-04-11,AARTIIND.NS,exit_stop,-0.012632691111497984,381.9317932128906
2025-04-11,ACE.NS,exit_stop,-0.011068241619797971,1228.1302490234375
2025-04-11,ANGELONE.NS,exit_stop,-0.008273752032789643,220.9673614501953
2025-04-11,CANBK.NS,exit_stop,-0.013933926866244568,87.40821075439453
2025-04-11,CHENNPETRO.NS,exit_stop,-0.008688072522176344,606.8790283203125
2025-04-11,DATAPATTNS.NS,exit_stop,-0.008661764359050432,1676.9185791015625
2025-04-11,ELGIEQUIP.NS,exit_stop,-0.00860555802134305,420.4723815917969
2025-04-11,GMDCLTD.NS,exit_stop,-0.011888110928641928,270.95941162109375
2025-04-11,HONASA.NS,exit_stop,-0.013131362608301686,231.94000244140625
2025-04-11,INTELLECT.NS,exit_stop,-0.012250169751265926,656.7390747070312
2025-04-11,KAJARIACER.NS,exit_stop,-0.015167560312432642,793.3971557617188
2025-04-11,LATENTVIEW.NS,exit_stop,-0.012141318250592933,379.8999938964844
2025-04-11,MMTC.NS,exit_stop,-0.009606680139644453,50.36000061035156
2025-04-11,NSLNISP.NS,exit_stop,-0.010576095724601978,35.040000915527344
2025-04-11,OLECTRA.NS,exit_stop,-0.008973617755898486,1152.722900390625
2025-04-11,POONAWALLA.NS,exit_stop,-0.010737370368603403,366.29998779296875
2025-04-11,RRKABEL.NS,exit_stop,-0.007935890745343753,904.0183715820312
2025-04-11,SAMMAANCAP.NS,exit_stop,-0.009628704331231397,107.80000305175781
2025-04-11,SONACOMS.NS,exit_stop,-0.012016711669558396,427.2761535644531
2025-04-11,TATACHEM.NS,exit_stop,-0.015167560312432642,822.71728515625
2025-04-11,TATATECH.NS,exit_stop,-0.012956275024285967,622.2357788085938
2025-04-11,WELSPUNLIV.NS,exit_stop,-0.00799080077919168,122.38247680664062
2025-04-11,ZFCVINDIA.NS,exit_stop,-0.015167560312432642,12431.4755859375
2025-04-15,ADANIGREEN.NS,exit_stop,-0.00968725661874912,936.6500244140625
2025-04-15,ASTERDM.NS,exit_stop,0.015167560312432642,486.5046081542969
2025-04-15,ASTRAL.NS,exit_stop,-0.015167560312432642,1290.8104248046875
2025-04-15,BANKINDIA.NS,exit_stop,-0.011700344569858627,107.46124267578125
2025-04-15,CANFINHOME.NS,exit_stop,-0.015167560312432642,656.4906005859375
2025-04-15,CARBORUNIV.NS,exit_stop,-0.01288047093028439,986.439208984375
2025-04-15,DELHIVERY.NS,exit_stop,-0.013369728411077862,258.6000061035156
2025-04-15,DLF.NS,exit_stop,-0.012732899416406651,657.9872436523438
2025-04-15,EIHOTEL.NS,exit_stop,-0.012981581732496307,367.78857421875
2025-04-15,GRAPHITE.NS,exit_stop,-0.009901100087494112,459.6737976074219
2025-04-15,INDUSINDBK.NS,exit_stop,-0.005829246291106103,735.9000244140625
2025-04-15,IRCON.NS,exit_stop,-0.009469150278682874,156.15992736816406
2025-04-15,JBMA.NS,exit_stop,-0.007145960023433892,624.2155151367188
2025-04-15,MAXHEALTH.NS,exit_stop,0.010978179903737992,1072.8619384765625
2025-04-15,RAILTEL.NS,exit_stop,-0.010570109442434581,303.859375
2025-04-15,RBLBANK.NS,exit_stop,-0.01284521933604528,180.63314819335938
2025-04-15,RHIM.NS,exit_stop,-0.008368024500958849,486.49859619140625
2025-04-15,RITES.NS,exit_stop,-0.008719489707613761,224.83323669433594
2025-04-15,SJVN.NS,exit_stop,-0.012144435502833112,92.36531829833984
2025-04-15,SWANCORP.NS,exit_stop,-0.008860670294429015,413.8652648925781
2025-04-15,TATACOMM.NS,exit_stop,-0.012785411712418149,1567.598876953125
2025-04-15,THERMAX.NS,exit_stop,-0.010682911761256898,3232.5576171875
2025-04-15,TIINDIA.NS,exit_stop,-0.012384878447283003,2567.211669921875
2025-04-15,TITAGARH.NS,exit_stop,-0.009114874559338047,789.2092895507812
2025-04-15,TRIDENT.NS,exit_stop,-0.01190513936413955,26.129608154296875
2025-04-15,UCOBANK.NS,exit_stop,-0.009562628020208996,28.671276092529297
2025-04-15,UNIONBANK.NS,exit_stop,-0.011611658583506042,118.38951873779297
2025-04-15,YESBANK.NS,exit_stop,-0.014844892974368069,17.520000457763672
2025-04-16,CENTRALBK.NS,exit_stop,-0.009903002912872664,34.803916931152344
2025-04-16,FORTIS.NS,exit_stop,0.014358537692601422,649.1822509765625
2025-04-16,IOB.NS,exit_stop,-0.011889698581337791,36.439998626708984
2025-04-16,KIRLOSENG.NS,exit_stop,-0.01121866621767037,753.1226806640625
2025-04-16,MRPL.NS,exit_stop,-0.00812714252140003,134.73744201660156
2025-04-16,PNB.NS,exit_stop,-0.015167560312432642,96.04686737060547
2025-04-17,NAVA.NS,exit_stop,0.008694153343474814,462.7854309082031
2025-04-17,TARIL.NS,exit_stop,0.0068583154955884195,529.7802734375
2025-04-21,GLAXO.NS,exit_stop,0.011036910102445011,2779.165771484375
2025-04-21,IDEA.NS,exit_stop,-0.006928555417123381,8.069999694824219
2025-04-21,TATAELXSI.NS,exit_stop,-0.014706026118300805,5282.24609375
2025-04-21,AARTIIND.NS,entry,-0.011014083985693578,420.5289001464844
2025-04-21,ACC.NS,entry,-0.01546847725668471,2080.003662109375
2025-04-21,ADANIENSOL.NS,entry,-0.011211920932794262,937.5
2025-04-21,ADANIENT.NS,entry,-0.015244134842686169,2441.489501953125
2025-04-21,ADANIGREEN.NS,entry,-0.010244187454955523,956.25
2025-04-21,AFFLE.NS,entry,0.012387649616344266,1584.800048828125
2025-04-21,AMBER.NS,entry,0.009198257063231262,6751.0
2025-04-21,ANANTRAJ.NS,entry,0.007822495965269528,493.006591796875
2025-04-21,ANGELONE.NS,entry,-0.009298350010011747,240.31297302246094
2025-04-21,APARINDS.NS,entry,-0.00999199826921931,4947.70654296875
2025-04-21,ARE&M.NS,exit_signal,0.011485995367321167,1022.06640625
2025-04-21,ASTRAL.NS,entry,-0.01546847725668471,1333.0960693359375
2025-04-21,ATGL.NS,entry,-0.014553177494970789,624.0180053710938
2025-04-21,AWL.NS,entry,-0.014527832688268317,285.3500061035156
2025-04-21,BALRAMCHIN.NS,entry,0.009985606755301184,561.7940063476562
2025-04-21,BANKINDIA.NS,entry,-0.012533484960575346,115.67330932617188
2025-04-21,BDL.NS,entry,0.009699393874650162,1421.76171875
2025-04-21,BEML.NS,entry,-0.008053084317777575,1555.855224609375
2025-04-21,BHEL.NS,entry,-0.01546847725668471,226.71360778808594
2025-04-21,BLUEJET.NS,entry,0.007335705120107114,741.0962524414062
2025-04-21,BSOFT.NS,entry,-0.012857596874770718,382.1789245605469
2025-04-21,CANBK.NS,entry,-0.0144448802344152,95.57557678222656
2025-04-21,CAPLIPOINT.NS,entry,0.009513251487155363,1901.5020751953125
2025-04-21,CARTRADE.NS,entry,0.007567649927858661,1609.9000244140625
2025-04-21,CENTRALBK.NS,entry,-0.009787333858570644,36.0954475402832
2025-04-21,CGCL.NS,entry,-0.007035078016777241,167.331787109375
2025-04-21,CHENNPETRO.NS,entry,-0.009563322138551919,625.7393188476562
2025-04-21,CHOLAFIN.NS,entry,0.01313534486043028,1657.8135986328125
2025-04-21,CHOLAHLDNG.NS,entry,0.0086057735556503,1957.1512451171875
2025-04-21,COCHINSHIP.NS,exit_signal,0.01014413018968769,1478.2930908203125
2025-04-21,CONCOR.NS,entry,-0.013205549476730085,559.5436401367188
2025-04-21,COROMANDEL.NS,entry,0.01243818949816406,2180.986328125
2025-04-21,CREDITACC.NS,entry,-0.010814088096157267,1168.0
2025-04-21,CYIENT.NS,entry,-0.013933829221389782,1211.3975830078125
2025-04-21,DATAPATTNS.NS,entry,-0.008553588214760125,1953.139892578125
2025-04-21,DELHIVERY.NS,entry,-0.010644563535136996,292.0
2025-04-21,DLF.NS,entry,-0.011842926834278,670.9921264648438
2025-04-21,EICHERMOT.NS,exit_signal,0.015167560312432642,5736.1220703125
2025-04-21,EIHOTEL.NS,entry,-0.013729260749348946,380.0398864746094
2025-04-21,ENGINERSIN.NS,entry,-0.010434723030909651,175.21397399902344
2025-04-21,FORTIS.NS,entry,0.014404178375035383,655.5247192382812
2025-04-21,GILLETTE.NS,entry,0.01546847725668471,7686.0771484375
2025-04-21,GLAXO.NS,entry,0.011447469073665574,2779.165771484375
2025-04-21,GLENMARK.NS,entry,0.01546847725668471,1365.450927734375
2025-04-21,GMDCLTD.NS,entry,-0.010730540910788377,321.9514465332031
2025-04-21,GODREJPROP.NS,entry,-0.011672522018967853,2044.699951171875
2025-04-21,GRAPHITE.NS,entry,-0.011034914890626966,476.3553161621094
2025-04-21,GSPL.NS,entry,-0.013921876735215378,313.4400634765625
2025-04-21,HINDCOPPER.NS,entry,-0.009646247281941783,218.90834045410156
2025-04-21,HINDZINC.NS,exit_signal,0.012345179889841178,435.6694030761719
2025-04-21,HONASA.NS,entry,-0.012706178746611533,233.7899932861328
2025-04-21,IDEA.NS,entry,-0.0065797692524521,8.069999694824219
2025-04-21,IDFCFIRSTB.NS,entry,-0.01289031149280571,66.42259216308594
2025-04-21,IIFL.NS,entry,-0.009966260198206463,344.79876708984375
2025-04-21,INDIACEM.NS,exit_signal,0.009588885207246942,288.6499938964844
2025-04-21,INDUSINDBK.NS,entry,-0.005570965383634759,828.2000122070312
2025-04-21,INTELLECT.NS,entry,-0.008606141818702536,776.2862548828125
2025-04-21,IOB.NS,entry,-0.011765097390324317,38.31999969482422
2025-04-21,IOC.NS,entry,-0.01546847725668471,130.06729125976562
2025-04-21,IRB.NS,entry,-0.012706426451662298,23.913238525390625
2025-04-21,IRCON.NS,entry,-0.009494388248383615,160.7960968017578
2025-04-21,IRCTC.NS,entry,-0.01546847725668471,763.8073120117188
2025-04-21,J&KBANK.NS,entry,-0.011823032220309308,106.07292175292969
2025-04-21,JBMA.NS,entry,-0.007206056880395797,706.0061645507812
2025-04-21,JIOFIN.NS,entry,-0.013722201437736415,245.9964141845703
2025-04-21,JKTYRE.NS,entry,-0.01142121845269815,308.7647399902344
2025-04-21,JPPOWER.NS,entry,-0.009741677782920604,15.84000015258789
2025-04-21,JUBLPHARMA.NS,entry,0.009708647754676671,912.0523681640625
2025-04-21,JYOTICNC.NS,entry,0.008266191804067239,1058.0999755859375
2025-04-21,KAJARIACER.NS,entry,-0.01546847725668471,811.3703002929688
2025-04-21,KIMS.NS,entry,0.012789753814885653,660.75
2025-04-21,KIRLOSENG.NS,entry,-0.011731618899237841,745.6187744140625
2025-04-21,KPIL.NS,entry,-0.010775044974527073,1003.4550170898438
2025-04-21,LATENTVIEW.NS,entry,-0.012564056919138523,395.1000061035156
2025-04-21,LTFOODS.NS,entry,0.009221372993130595,354.9422912597656
2025-04-21,LUPIN.NS,entry,0.01326091880597853,1996.7808837890625
2025-04-21,MAHABANK.NS,entry,-0.012510230991749378,48.64519500732422
